TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,HOLDING_DAYS,ENTRY_PRICE,EXIT_PRICE,SHARES,GROSS_PNL,COSTS,NET_PNL,REGIME
SELL,MONTHLY_REBALANCE,HDFCSENSEX,HDFCSENSEX,2020-09-01,2020-10-01,30.0,41.2927,40.9777,4905.343,-1545.18,20.0,-1565.18,BULL
BUY,REBALANCE,NV20IETF,NV20IETF,2020-10-01,,,5.836,,35317.8241,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2020-10-01,,,9.658,,21341.3565,,20.0,,BULL
BUY,REBALANCE,SBIETFQLTY,SBIETFQLTY,2020-10-01,,,106.96,,1927.0271,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2020-10-01,,,6.53,,31564.2912,,20.0,,BULL
BUY,REBALANCE,HDFCSENSEX,HDFCSENSEX,2020-10-01,,,40.9777,,5029.9266,,20.0,,BULL
SELL,MONTHLY_REBALANCE,NV20IETF,NV20IETF,2020-10-01,2020-11-02,32.0,5.836,5.964,35317.8241,4520.68,20.0,4500.68,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2020-10-01,2020-11-02,32.0,9.658,9.931,21341.3565,5826.19,20.0,5806.19,BULL
SELL,MONTHLY_REBALANCE,SBIETFQLTY,SBIETFQLTY,2020-10-01,2020-11-02,32.0,106.96,106.5,1927.0271,-886.43,20.0,-906.43,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2020-10-01,2020-11-02,32.0,6.53,6.55,31564.2912,631.29,20.0,611.29,BULL
SELL,MONTHLY_REBALANCE,HDFCSENSEX,HDFCSENSEX,2020-10-01,2020-11-02,32.0,40.9777,42.6364,5029.9266,8343.14,20.0,8323.14,BULL
BUY,REBALANCE,MIDSELIETF,MIDSELIETF,2020-11-02,,,6.531,,32117.8572,,20.0,,BULL
BUY,REBALANCE,HDFCSENSEX,HDFCSENSEX,2020-11-02,,,42.6364,,4919.7804,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2020-11-02,,,6.55,,32024.6909,,20.0,,BULL
BUY,REBALANCE,SBIETFQLTY,SBIETFQLTY,2020-11-02,,,106.5,,1969.5937,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2020-11-02,,,9.931,,21121.9137,,20.0,,BULL
SELL,MONTHLY_REBALANCE,MIDSELIETF,MIDSELIETF,2020-11-02,2020-12-01,29.0,6.531,7.446,32117.8572,29387.84,20.0,29367.84,BULL
SELL,MONTHLY_REBALANCE,HDFCSENSEX,HDFCSENSEX,2020-11-02,2020-12-01,29.0,42.6364,47.25,4919.7804,22697.9,20.0,22677.9,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2020-11-02,2020-12-01,29.0,6.55,7.595,32024.6909,33465.8,20.0,33445.8,BULL
SELL,MONTHLY_REBALANCE,SBIETFQLTY,SBIETFQLTY,2020-11-02,2020-12-01,29.0,106.5,114.6,1969.5937,15953.71,20.0,15933.71,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2020-11-02,2020-12-01,29.0,9.931,10.629,21121.9137,14743.1,20.0,14723.1,BULL
BUY,REBALANCE,SETFNIF50,SETFNIF50,2020-12-01,,,132.2203,,1761.9936,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2020-12-01,,,10.629,,21918.4616,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2020-12-01,,,7.595,,30674.3026,,20.0,,BULL
BUY,REBALANCE,HDFCSENSEX,HDFCSENSEX,2020-12-01,,,47.25,,4930.6101,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2020-12-01,,,321.77,,724.0306,,20.0,,BULL
SELL,MONTHLY_REBALANCE,SETFNIF50,SETFNIF50,2020-12-01,2021-01-01,31.0,132.2203,141.6639,1761.9936,16639.56,20.0,16619.56,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2020-12-01,2021-01-01,31.0,10.629,11.419,21918.4616,17315.58,20.0,17295.58,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2020-12-01,2021-01-01,31.0,7.595,8.027,30674.3026,13251.3,20.0,13231.3,BULL
SELL,MONTHLY_REBALANCE,HDFCSENSEX,HDFCSENSEX,2020-12-01,2021-01-01,31.0,47.25,51.0232,4930.6101,18604.18,20.0,18584.18,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2020-12-01,2021-01-01,31.0,321.77,342.19,724.0306,14784.7,20.0,14764.7,BULL
BUY,REBALANCE,SETFNIF50,SETFNIF50,2021-01-01,,,141.6639,,1758.0366,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-01-01,,,11.419,,21810.1692,,20.0,,BULL
BUY,REBALANCE,HDFCSENSEX,HDFCSENSEX,2021-01-01,,,51.0232,,4881.1192,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2021-01-01,,,342.19,,727.813,,20.0,,BULL
BUY,REBALANCE,BANKBEES,BANKBEES,2021-01-01,,,313.65,,794.039,,20.0,,BULL
SELL,MONTHLY_REBALANCE,SETFNIF50,SETFNIF50,2021-01-01,2021-02-01,31.0,141.6639,144.1101,1758.0366,4300.51,20.0,4280.51,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-01-01,2021-02-01,31.0,11.419,11.483,21810.1692,1395.85,20.0,1375.85,BULL
SELL,MONTHLY_REBALANCE,HDFCSENSEX,HDFCSENSEX,2021-01-01,2021-02-01,31.0,51.0232,51.3532,4881.1192,1610.77,20.0,1590.77,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2021-01-01,2021-02-01,31.0,342.19,341.85,727.813,-247.46,20.0,-267.46,BULL
SELL,MONTHLY_REBALANCE,BANKBEES,BANKBEES,2021-01-01,2021-02-01,31.0,313.65,332.97,794.039,15340.83,20.0,15320.83,BULL
BUY,REBALANCE,AXISNIFTY,AXISNIFTY,2021-02-01,,,145.76,,1739.0941,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-02-01,,,8.149,,31106.9281,,20.0,,BULL
BUY,REBALANCE,BANKBEES,BANKBEES,2021-02-01,,,332.97,,761.3009,,20.0,,BULL
BUY,REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-02-01,,,126.39,,2005.6204,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-02-01,,,11.483,,22075.2728,,20.0,,BULL
SELL,MONTHLY_REBALANCE,AXISNIFTY,AXISNIFTY,2021-02-01,2021-03-01,28.0,145.76,153.93,1739.0941,14208.4,20.0,14188.4,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-02-01,2021-03-01,28.0,8.149,9.0,31106.9281,26472.0,20.0,26452.0,BULL
SELL,MONTHLY_REBALANCE,BANKBEES,BANKBEES,2021-02-01,2021-03-01,28.0,332.97,354.96,761.3009,16741.01,20.0,16721.01,BULL
SELL,MONTHLY_REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-02-01,2021-03-01,28.0,126.39,124.89,2005.6204,-3008.43,20.0,-3028.43,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-02-01,2021-03-01,28.0,11.483,11.713,22075.2728,5077.31,20.0,5057.31,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-03-01,,,9.0,,29483.1498,,20.0,,BULL
BUY,REBALANCE,MID150BEES,MID150BEES,2021-03-01,,,90.39,,2935.5941,,20.0,,BULL
BUY,REBALANCE,PSUBANK,PSUBANK,2021-03-01,,,232.36,,1141.9709,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2021-03-01,,,361.41,,734.2031,,20.0,,BULL
BUY,REBALANCE,INFRABEES,INFRABEES,2021-03-01,,,434.47,,610.7403,,20.0,,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-03-01,2021-04-01,31.0,9.0,9.296,29483.1498,8727.01,20.0,8707.01,BULL
SELL,MONTHLY_REBALANCE,MID150BEES,MID150BEES,2021-03-01,2021-04-01,31.0,90.39,92.5,2935.5941,6194.1,20.0,6174.1,BULL
SELL,MONTHLY_REBALANCE,PSUBANK,PSUBANK,2021-03-01,2021-04-01,31.0,232.36,217.55,1141.9709,-16912.59,20.0,-16932.59,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2021-03-01,2021-04-01,31.0,361.41,362.9,734.2031,1093.96,20.0,1073.96,BULL
SELL,MONTHLY_REBALANCE,INFRABEES,INFRABEES,2021-03-01,2021-04-01,31.0,434.47,430.31,610.7403,-2540.68,20.0,-2560.68,BULL
BUY,REBALANCE,MID150BEES,MID150BEES,2021-04-01,,,92.5,,2860.7637,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-04-01,,,9.296,,28466.0758,,20.0,,BULL
BUY,REBALANCE,PSUBANK,PSUBANK,2021-04-01,,,217.55,,1216.367,,20.0,,BULL
BUY,REBALANCE,INFRABEES,INFRABEES,2021-04-01,,,430.31,,614.9535,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2021-04-01,,,362.9,,729.1834,,20.0,,BULL
SELL,TSL_HIT (12.6%),PSUBANK,PSUBANK,2021-04-01,2021-04-19,18.0,217.55,190.17,1216.367,-33304.13,20.0,-33324.13,BULL
SELL,MONTHLY_REBALANCE,MID150BEES,MID150BEES,2021-04-01,2021-05-03,32.0,92.5,92.4,2860.7637,-286.08,20.0,-306.08,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-04-01,2021-05-03,32.0,9.296,9.216,28466.0758,-2277.29,20.0,-2297.29,BULL
SELL,MONTHLY_REBALANCE,INFRABEES,INFRABEES,2021-04-01,2021-05-03,32.0,430.31,420.4,614.9535,-6094.19,20.0,-6114.19,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2021-04-01,2021-05-03,32.0,362.9,366.46,729.1834,2595.89,20.0,2575.89,BULL
BUY,REBALANCE,MID150BEES,MID150BEES,2021-05-03,,,92.4,,2778.8776,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-05-03,,,9.216,,27861.1426,,20.0,,BULL
BUY,REBALANCE,CPSEETF,CPSEETF,2021-05-03,,,23.13,,11101.0934,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2021-05-03,,,366.46,,700.6721,,20.0,,BULL
BUY,REBALANCE,INFRABEES,INFRABEES,2021-05-03,,,420.4,,610.7714,,20.0,,BULL
SELL,MONTHLY_REBALANCE,MID150BEES,MID150BEES,2021-05-03,2021-06-01,29.0,92.4,98.13,2778.8776,15922.97,20.0,15902.97,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-05-03,2021-06-01,29.0,9.216,9.742,27861.1426,14654.96,20.0,14634.96,BULL
SELL,MONTHLY_REBALANCE,CPSEETF,CPSEETF,2021-05-03,2021-06-01,29.0,23.13,25.01,11101.0934,20870.06,20.0,20850.06,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2021-05-03,2021-06-01,29.0,366.46,394.21,700.6721,19443.65,20.0,19423.65,BULL
SELL,MONTHLY_REBALANCE,INFRABEES,INFRABEES,2021-05-03,2021-06-01,29.0,420.4,446.96,610.7714,16222.09,20.0,16202.09,BULL
BUY,REBALANCE,LICNETFN50,LICNETFN50,2021-06-01,,,195.91,,1399.372,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-06-01,,,9.742,,28141.1382,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-06-01,,,12.686,,21610.5131,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2021-06-01,,,394.21,,695.444,,20.0,,BULL
BUY,REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-06-01,,,134.22,,2042.5493,,20.0,,BULL
SELL,MONTHLY_REBALANCE,LICNETFN50,LICNETFN50,2021-06-01,2021-07-01,30.0,195.91,200.62,1399.372,6591.04,20.0,6571.04,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-06-01,2021-07-01,30.0,9.742,10.278,28141.1382,15083.65,20.0,15063.65,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-06-01,2021-07-01,30.0,12.686,12.964,21610.5131,6007.72,20.0,5987.72,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2021-06-01,2021-07-01,30.0,394.21,403.25,695.444,6286.81,20.0,6266.81,BULL
SELL,MONTHLY_REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-06-01,2021-07-01,30.0,134.22,138.91,2042.5493,9579.56,20.0,9559.56,BULL
BUY,REBALANCE,LICNETFN50,LICNETFN50,2021-07-01,,,200.62,,1409.7331,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-07-01,,,10.278,,27517.0902,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-07-01,,,12.964,,21815.848,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2021-07-01,,,403.25,,701.3531,,20.0,,BULL
BUY,REBALANCE,ITBEES,ITBEES,2021-07-01,,,29.47,,9596.9003,,20.0,,BULL
SELL,MONTHLY_REBALANCE,LICNETFN50,LICNETFN50,2021-07-01,2021-08-02,32.0,200.62,169.15,1409.7331,-44364.3,20.0,-44384.3,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-07-01,2021-08-02,32.0,10.278,10.708,27517.0902,11832.35,20.0,11812.35,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-07-01,2021-08-02,32.0,12.964,13.118,21815.848,3359.64,20.0,3339.64,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2021-07-01,2021-08-02,32.0,403.25,416.48,701.3531,9278.9,20.0,9258.9,BULL
SELL,MONTHLY_REBALANCE,ITBEES,ITBEES,2021-07-01,2021-08-02,32.0,29.47,31.33,9596.9003,17850.23,20.0,17830.23,BULL
BUY,REBALANCE,MID150BEES,MID150BEES,2021-08-02,,,107.5,,2626.7158,,20.0,,BULL
BUY,REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-08-02,,,142.74,,1978.2258,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-08-02,,,10.708,,26370.1858,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2021-08-02,,,416.48,,677.9964,,20.0,,BULL
BUY,REBALANCE,ITBEES,ITBEES,2021-08-02,,,31.33,,9012.8295,,20.0,,BULL
SELL,MONTHLY_REBALANCE,MID150BEES,MID150BEES,2021-08-02,2021-09-01,30.0,107.5,109.34,2626.7158,4833.16,20.0,4813.16,BULL
SELL,MONTHLY_REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-08-02,2021-09-01,30.0,142.74,151.36,1978.2258,17052.31,20.0,17032.31,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-08-02,2021-09-01,30.0,10.708,10.871,26370.1858,4298.34,20.0,4278.34,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2021-08-02,2021-09-01,30.0,416.48,438.14,677.9964,14685.4,20.0,14665.4,BULL
SELL,MONTHLY_REBALANCE,ITBEES,ITBEES,2021-08-02,2021-09-01,30.0,31.33,34.78,9012.8295,31094.26,20.0,31074.26,BULL
BUY,REBALANCE,SBIETFIT,SBIETFIT,2021-09-01,,,347.95,,852.7793,,20.0,,BULL
BUY,REBALANCE,ITBEES,ITBEES,2021-09-01,,,34.78,,8531.4714,,20.0,,BULL
BUY,REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-09-01,,,151.36,,1960.3896,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-09-01,,,13.944,,21279.7313,,20.0,,BULL
BUY,REBALANCE,JUNIORBEES,JUNIORBEES,2021-09-01,,,438.14,,677.2369,,20.0,,BULL
SELL,MONTHLY_REBALANCE,SBIETFIT,SBIETFIT,2021-09-01,2021-10-01,30.0,347.95,354.09,852.7793,5236.07,20.0,5216.07,BULL
SELL,MONTHLY_REBALANCE,ITBEES,ITBEES,2021-09-01,2021-10-01,30.0,34.78,35.43,8531.4714,5545.46,20.0,5525.46,BULL
SELL,MONTHLY_REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-09-01,2021-10-01,30.0,151.36,155.99,1960.3896,9076.6,20.0,9056.6,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-09-01,2021-10-01,30.0,13.944,14.432,21279.7313,10384.51,20.0,10364.51,BULL
SELL,MONTHLY_REBALANCE,JUNIORBEES,JUNIORBEES,2021-09-01,2021-10-01,30.0,438.14,443.55,677.2369,3663.85,20.0,3643.85,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-10-01,,,14.432,,21027.2867,,20.0,,BULL
BUY,REBALANCE,SETFNIF50,SETFNIF50,2021-10-01,,,179.07,,1694.677,,20.0,,BULL
BUY,REBALANCE,ITBEES,ITBEES,2021-10-01,,,35.43,,8565.2216,,20.0,,BULL
BUY,REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-10-01,,,155.99,,1945.4183,,20.0,,BULL
BUY,REBALANCE,INFRABEES,INFRABEES,2021-10-01,,,519.62,,584.0149,,20.0,,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-10-01,2021-11-01,31.0,14.432,14.125,21027.2867,-6455.38,20.0,-6475.38,BULL
SELL,MONTHLY_REBALANCE,SETFNIF50,SETFNIF50,2021-10-01,2021-11-01,31.0,179.07,183.31,1694.677,7185.43,20.0,7165.43,BULL
SELL,MONTHLY_REBALANCE,ITBEES,ITBEES,2021-10-01,2021-11-01,31.0,35.43,35.97,8565.2216,4625.22,20.0,4605.22,BULL
SELL,MONTHLY_REBALANCE,SBIETFQLTY,SBIETFQLTY,2021-10-01,2021-11-01,31.0,155.99,154.49,1945.4183,-2918.13,20.0,-2938.13,BULL
SELL,MONTHLY_REBALANCE,INFRABEES,INFRABEES,2021-10-01,2021-11-01,31.0,519.62,532.95,584.0149,7784.92,20.0,7764.92,BULL
BUY,REBALANCE,NIFTY1,NIFTY1,2021-11-01,,,189.22,,1614.365,,20.0,,BULL
BUY,REBALANCE,HDFCSENSEX,HDFCSENSEX,2021-11-01,,,64.794,,4714.482,,20.0,,BULL
BUY,REBALANCE,INFRABEES,INFRABEES,2021-11-01,,,532.95,,573.1685,,20.0,,BULL
BUY,REBALANCE,ITBEES,ITBEES,2021-11-01,,,35.97,,8492.3589,,20.0,,BULL
BUY,REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-11-01,,,14.125,,21626.2052,,20.0,,BULL
SELL,MONTHLY_REBALANCE,NIFTY1,NIFTY1,2021-11-01,2021-12-01,30.0,189.22,181.09,1614.365,-13124.79,20.0,-13144.79,BULL
SELL,MONTHLY_REBALANCE,HDFCSENSEX,HDFCSENSEX,2021-11-01,2021-12-01,30.0,64.794,63.447,4714.482,-6350.41,20.0,-6370.41,BULL
SELL,MONTHLY_REBALANCE,INFRABEES,INFRABEES,2021-11-01,2021-12-01,30.0,532.95,517.0,573.1685,-9142.04,20.0,-9162.04,BULL
SELL,MONTHLY_REBALANCE,ITBEES,ITBEES,2021-11-01,2021-12-01,30.0,35.97,36.32,8492.3589,2972.33,20.0,2952.33,BULL
SELL,MONTHLY_REBALANCE,LOWVOLIETF,LOWVOLIETF,2021-11-01,2021-12-01,30.0,14.125,13.732,21626.2052,-8499.1,20.0,-8519.1,BULL
BUY,REBALANCE,MAFANG,MAFANG,2021-12-01,,,58.59,,5096.4547,,20.0,,BULL
BUY,REBALANCE,CPSEETF,CPSEETF,2021-12-01,,,29.6,,10087.8811,,20.0,,BULL
BUY,REBALANCE,ITBEES,ITBEES,2021-12-01,,,36.32,,8221.4009,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-12-01,,,11.422,,26142.6442,,20.0,,BULL
BUY,REBALANCE,INFRABEES,INFRABEES,2021-12-01,,,517.0,,577.5653,,20.0,,BULL
SELL,MONTHLY_REBALANCE,MAFANG,MAFANG,2021-12-01,2022-01-03,33.0,58.59,56.02,5096.4547,-13097.89,20.0,-13117.89,BULL
SELL,MONTHLY_REBALANCE,CPSEETF,CPSEETF,2021-12-01,2022-01-03,33.0,29.6,30.1,10087.8811,5043.94,20.0,5023.94,BULL
SELL,MONTHLY_REBALANCE,ITBEES,ITBEES,2021-12-01,2022-01-03,33.0,36.32,40.0,8221.4009,30254.76,20.0,30234.76,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2021-12-01,2022-01-03,33.0,11.422,11.831,26142.6442,10692.34,20.0,10672.34,BULL
SELL,MONTHLY_REBALANCE,INFRABEES,INFRABEES,2021-12-01,2022-01-03,33.0,517.0,521.17,577.5653,2408.45,20.0,2388.45,BULL
BUY,REBALANCE,SBIETFIT,SBIETFIT,2022-01-03,,,400.65,,762.8142,,20.0,,BULL
BUY,REBALANCE,ITBEES,ITBEES,2022-01-03,,,40.0,,7640.5381,,20.0,,BULL
BUY,REBALANCE,SBIETFQLTY,SBIETFQLTY,2022-01-03,,,158.36,,1929.9162,,20.0,,BULL
BUY,REBALANCE,MIDCAPIETF,MIDCAPIETF,2022-01-03,,,11.831,,25832.2648,,20.0,,BULL
BUY,REBALANCE,AXISGOLD,AXISGOLD,2022-01-03,,,41.76,,7318.5231,,20.0,,BULL
SELL,TSL_HIT (10.3%),SBIETFIT,SBIETFIT,2022-01-03,2022-01-24,21.0,400.65,359.2,762.8142,-31618.65,20.0,-31638.65,BULL
SELL,TSL_HIT (10.7%),ITBEES,ITBEES,2022-01-03,2022-01-24,21.0,40.0,35.73,7640.5381,-32625.1,20.0,-32645.1,BULL
SELL,MONTHLY_REBALANCE,SBIETFQLTY,SBIETFQLTY,2022-01-03,2022-02-01,29.0,158.36,149.5,1929.9162,-17099.06,20.0,-17119.06,BULL
SELL,MONTHLY_REBALANCE,MIDCAPIETF,MIDCAPIETF,2022-01-03,2022-02-01,29.0,11.831,11.677,25832.2648,-3978.17,20.0,-3998.17,BULL
SELL,MONTHLY_REBALANCE,AXISGOLD,AXISGOLD,2022-01-03,2022-02-01,29.0,41.76,41.62,7318.5231,-1024.59,20.0,-1044.59,BULL
BUY,REBALANCE,CPSEETF,CPSEETF,2022-02-01,,,32.65,,8832.597,,20.0,,BULL
BUY,REBALANCE,ICICIB22,ICICIB22,2022-02-01,,,48.3,,5970.6893,,20.0,,BULL
BUY,REBALANCE,PSUBNKBEES,PSUBNKBEES,2022-02-01,,,32.39,,8903.4978,,20.0,,BULL
BUY,REBALANCE,INFRABEES,INFRABEES,2022-02-01,,,529.56,,544.5734,,20.0,,BULL
BUY,REBALANCE,ITBEES,ITBEES,2022-02-01,,,36.28,,7948.8504,,20.0,,BULL
SELL,TSL_HIT (11.8%),PSUBNKBEES,PSUBNKBEES,2022-02-01,2022-02-28,27.0,32.39,29.1,8903.4978,-29292.51,20.0,-29312.51,BULL
SELL,MONTHLY_REBALANCE,CPSEETF,CPSEETF,2022-02-01,2022-03-02,29.0,32.65,33.17,8832.597,4592.95,20.0,4572.95,BULL
SELL,MONTHLY_REBALANCE,ICICIB22,ICICIB22,2022-02-01,2022-03-02,29.0,48.3,47.08,5970.6893,-7284.24,20.0,-7304.24,BULL
SELL,MONTHLY_REBALANCE,INFRABEES,INFRABEES,2022-02-01,2022-03-02,29.0,529.56,498.19,544.5734,-17083.27,20.0,-17103.27,BULL
SELL,MONTHLY_REBALANCE,ITBEES,ITBEES,2022-02-01,2022-03-02,29.0,36.28,34.6,7948.8504,-13354.07,20.0,-13374.07,BULL
BUY,REBALANCE,CPSEETF,CPSEETF,2022-03-02,,,33.17,,8316.5511,,20.0,,BULL
BUY,REBALANCE,ICICIB22,ICICIB22,2022-03-02,,,47.08,,5859.3883,,20.0,,BULL
BUY,REBALANCE,GOLDBEES,GOLDBEES,2022-03-02,,,44.39,,6214.4627,,20.0,,BULL
